user_id	item_id	timestamp
6325	134	2015-03-31 07:00:00+00:00
33653	120	2015-03-31 07:00:00+00:00
2826	45	2015-03-31 07:00:00+00:00
10411	142	2015-03-31 07:00:00+00:00
19610	2	2015-03-31 07:00:00+00:00
19190	94	2015-03-31 07:00:00+00:00
2082	120	2015-03-31 07:00:00+00:00
342	120	2015-03-31 07:00:00+00:00
19190	120	2015-03-31 07:00:00+00:00
37138	150	2015-03-31 07:00:00+00:00
34681	117	2015-03-31 07:00:00+00:00
317	144	2015-03-31 07:00:00+00:00
2826	12	2015-03-31 07:00:00+00:00
560	116	2015-03-31 07:00:00+00:00
32195	109	2015-03-31 07:00:00+00:00
92	109	2015-03-31 07:00:00+00:00
2514	74	2015-03-31 07:00:00+00:00
317	36	2015-03-31 07:00:00+00:00
21945	36	2015-03-31 07:00:00+00:00
4038	141	2015-03-31 07:00:00+00:00
19190	127	2015-03-31 07:00:00+00:00
5403	39	2015-03-31 07:00:00+00:00
25117	174	2015-03-31 07:00:00+00:00
16258	145	2015-03-31 07:00:00+00:00
1750	26	2015-03-31 07:00:00+00:00
4222	129	2015-03-31 07:00:00+00:00
33144	74	2015-03-31 07:00:00+00:00
3616	17	2015-03-31 07:00:00+00:00
26173	17	2015-03-31 07:00:00+00:00
13098	11	2015-03-31 07:00:00+00:00
28972	42	2015-03-31 07:00:00+00:00
7077	43	2015-03-31 07:00:00+00:00
3256	84	2015-03-31 07:00:00+00:00
20375	4	2015-03-31 07:00:00+00:00
13012	83	2015-03-31 07:00:00+00:00
5898	83	2015-03-31 07:00:00+00:00
11290	4	2015-03-31 07:00:00+00:00
1495	62	2015-03-31 07:00:00+00:00
8230	62	2015-03-31 07:00:00+00:00
16473	159	2015-03-31 07:00:00+00:00
5403	112	2015-03-31 07:00:00+00:00
11290	23	2015-03-31 07:00:00+00:00
19179	126	2015-03-31 07:00:00+00:00
4210	117	2015-03-31 07:00:00+00:00
24061	123	2015-03-31 07:00:00+00:00
92	27	2015-03-31 07:00:00+00:00
10974	86	2015-03-31 07:00:00+00:00
35753	85	2015-04-01 07:00:00+00:00
11083	15	2015-04-01 07:00:00+00:00
2844	138	2015-04-01 07:00:00+00:00
5691	96	2015-04-01 07:00:00+00:00
2136	15	2015-04-01 07:00:00+00:00
7277	5	2015-04-01 07:00:00+00:00
878	127	2015-04-01 07:00:00+00:00
23559	74	2015-04-01 07:00:00+00:00
19569	17	2015-04-01 07:00:00+00:00
33673	43	2015-04-01 07:00:00+00:00
8905	116	2015-04-01 07:00:00+00:00
32538	74	2015-04-01 07:00:00+00:00
5453	68	2015-04-01 07:00:00+00:00
28007	83	2015-04-01 07:00:00+00:00
25639	152	2015-04-01 07:00:00+00:00
31939	123	2015-04-01 07:00:00+00:00
32647	86	2015-04-01 07:00:00+00:00
30589	45	2015-04-01 07:00:00+00:00
22902	73	2015-04-01 07:00:00+00:00
10753	20	2015-04-01 07:00:00+00:00
26708	60	2015-04-01 07:00:00+00:00
6061	64	2015-04-01 07:00:00+00:00
7957	18	2015-04-01 07:00:00+00:00
13053	167	2015-04-01 07:00:00+00:00
5140	39	2015-04-01 07:00:00+00:00
7272	104	2015-04-01 07:00:00+00:00
20171	69	2015-04-01 07:00:00+00:00
2406	174	2015-04-01 07:00:00+00:00
27113	99	2015-04-01 07:00:00+00:00
14786	72	2015-04-01 07:00:00+00:00
4987	58	2015-04-01 07:00:00+00:00
35453	58	2015-04-01 07:00:00+00:00
14768	16	2015-04-01 07:00:00+00:00
33807	59	2015-04-01 07:00:00+00:00
10719	1	2015-04-01 07:00:00+00:00
7957	45	2015-04-01 07:00:00+00:00
26820	55	2015-04-01 07:00:00+00:00
11083	55	2015-04-01 07:00:00+00:00
1247	35	2015-04-01 07:00:00+00:00
28007	35	2015-04-01 07:00:00+00:00
4919	35	2015-04-01 07:00:00+00:00
3293	145	2015-04-01 07:00:00+00:00
10719	4	2015-04-01 07:00:00+00:00
35984	4	2015-04-01 07:00:00+00:00
17021	52	2015-04-01 07:00:00+00:00
6045	51	2015-04-01 07:00:00+00:00
30589	51	2015-04-01 07:00:00+00:00
29301	105	2015-04-01 07:00:00+00:00
16532	84	2015-04-01 07:00:00+00:00
22655	4	2015-04-01 07:00:00+00:00
13596	112	2015-04-02 07:00:00+00:00
10488	124	2015-04-02 07:00:00+00:00
4016	52	2015-04-02 07:00:00+00:00
11217	51	2015-04-02 07:00:00+00:00
22407	52	2015-04-02 07:00:00+00:00
5696	146	2015-04-02 07:00:00+00:00
23138	54	2015-04-02 07:00:00+00:00
12833	51	2015-04-02 07:00:00+00:00
8760	146	2015-04-02 07:00:00+00:00
21456	79	2015-04-02 07:00:00+00:00
473	110	2015-04-02 07:00:00+00:00
11080	10	2015-04-02 07:00:00+00:00
22837	34	2015-04-02 07:00:00+00:00
23320	4	2015-04-02 07:00:00+00:00
32471	56	2015-04-02 07:00:00+00:00
14380	149	2015-04-02 07:00:00+00:00
16843	88	2015-04-02 07:00:00+00:00
27519	8	2015-04-02 07:00:00+00:00
22681	18	2015-04-02 07:00:00+00:00
35375	36	2015-04-02 07:00:00+00:00
11005	18	2015-04-02 07:00:00+00:00
17101	26	2015-04-02 07:00:00+00:00
21965	26	2015-04-02 07:00:00+00:00
1433	12	2015-04-02 07:00:00+00:00
5448	116	2015-04-02 07:00:00+00:00
22837	31	2015-04-02 07:00:00+00:00
34864	99	2015-04-02 07:00:00+00:00
4055	170	2015-04-02 07:00:00+00:00
17527	83	2015-04-02 07:00:00+00:00
9009	94	2015-04-02 07:00:00+00:00
12795	9	2015-04-02 07:00:00+00:00
31349	150	2015-04-02 07:00:00+00:00
13362	128	2015-04-02 07:00:00+00:00
17799	85	2015-04-02 07:00:00+00:00
2545	92	2015-04-02 07:00:00+00:00
10875	155	2015-04-02 07:00:00+00:00
1098	139	2015-04-02 07:00:00+00:00
7520	139	2015-04-02 07:00:00+00:00
26404	43	2015-04-02 07:00:00+00:00
1077	43	2015-04-02 07:00:00+00:00
17101	15	2015-04-02 07:00:00+00:00
21313	62	2015-04-02 07:00:00+00:00
8760	95	2015-04-02 07:00:00+00:00
36350	48	2015-04-02 07:00:00+00:00
5058	63	2015-04-03 07:00:00+00:00
2355	63	2015-04-03 07:00:00+00:00
11137	73	2015-04-03 07:00:00+00:00
11135	113	2015-04-03 07:00:00+00:00
16414	77	2015-04-03 07:00:00+00:00
18118	166	2015-04-03 07:00:00+00:00
18118	51	2015-04-03 07:00:00+00:00
30867	111	2015-04-03 07:00:00+00:00
28132	171	2015-04-03 07:00:00+00:00
29184	141	2015-04-03 07:00:00+00:00
3073	147	2015-04-03 07:00:00+00:00
7780	94	2015-04-03 07:00:00+00:00
10636	94	2015-04-03 07:00:00+00:00
30867	47	2015-04-03 07:00:00+00:00
28600	123	2015-04-03 07:00:00+00:00
11735	7	2015-04-03 07:00:00+00:00
3217	131	2015-04-03 07:00:00+00:00
23355	150	2015-04-03 07:00:00+00:00
16770	41	2015-04-03 07:00:00+00:00
33933	10	2015-04-03 07:00:00+00:00
28806	152	2015-04-03 07:00:00+00:00
6363	124	2015-04-03 07:00:00+00:00
5144	152	2015-04-03 07:00:00+00:00
20532	123	2015-04-03 07:00:00+00:00
16371	34	2015-04-03 07:00:00+00:00
14005	89	2015-04-03 07:00:00+00:00
28306	4	2015-04-03 07:00:00+00:00
11135	4	2015-04-03 07:00:00+00:00
4927	48	2015-04-03 07:00:00+00:00
29680	56	2015-04-03 07:00:00+00:00
13015	176	2015-04-03 07:00:00+00:00
19233	18	2015-04-03 07:00:00+00:00
14005	15	2015-04-03 07:00:00+00:00
3073	149	2015-04-03 07:00:00+00:00
23768	104	2015-04-03 07:00:00+00:00
13657	116	2015-04-03 07:00:00+00:00
8597	75	2015-04-03 07:00:00+00:00
25141	35	2015-04-03 07:00:00+00:00
17359	62	2015-04-03 07:00:00+00:00
9739	20	2015-04-03 07:00:00+00:00
25172	65	2015-04-03 07:00:00+00:00
32405	117	2015-04-03 07:00:00+00:00
15827	20	2015-04-03 07:00:00+00:00
12771	91	2015-04-03 07:00:00+00:00
2766	6	2015-04-03 07:00:00+00:00
3050	91	2015-04-03 07:00:00+00:00
17531	75	2015-04-03 07:00:00+00:00
25982	105	2015-04-03 07:00:00+00:00
28953	40	2015-04-03 07:00:00+00:00
588	52	2015-04-03 07:00:00+00:00
4227	9	2015-04-03 07:00:00+00:00
21330	9	2015-04-03 07:00:00+00:00
11735	109	2015-04-03 07:00:00+00:00
23043	167	2015-04-03 07:00:00+00:00
23015	8	2015-04-03 07:00:00+00:00
6963	46	2015-04-03 07:00:00+00:00
8996	104	2015-04-03 07:00:00+00:00
2912	17	2015-04-03 07:00:00+00:00
21330	3	2015-04-03 07:00:00+00:00
365	79	2015-04-03 07:00:00+00:00
35877	16	2015-04-03 07:00:00+00:00
21330	17	2015-04-03 07:00:00+00:00
13554	167	2015-04-03 07:00:00+00:00
13408	59	2015-04-03 07:00:00+00:00
8404	52	2015-04-03 07:00:00+00:00
23632	120	2015-04-03 07:00:00+00:00
17359	26	2015-04-03 07:00:00+00:00
10636	1	2015-04-03 07:00:00+00:00
6161	17	2015-04-04 07:00:00+00:00
3858	95	2015-04-04 07:00:00+00:00
13659	85	2015-04-04 07:00:00+00:00
699	90	2015-04-04 07:00:00+00:00
18493	160	2015-04-04 07:00:00+00:00
34726	95	2015-04-04 07:00:00+00:00
33567	120	2015-04-04 07:00:00+00:00
16535	54	2015-04-04 07:00:00+00:00
19711	120	2015-04-04 07:00:00+00:00
16245	11	2015-04-04 07:00:00+00:00
8927	4	2015-04-04 07:00:00+00:00
16672	39	2015-04-04 07:00:00+00:00
858	86	2015-04-04 07:00:00+00:00
25810	20	2015-04-04 07:00:00+00:00
2305	3	2015-04-04 07:00:00+00:00
32105	136	2015-04-04 07:00:00+00:00
19711	35	2015-04-04 07:00:00+00:00
16507	59	2015-04-04 07:00:00+00:00
34182	59	2015-04-04 07:00:00+00:00
18777	133	2015-04-04 07:00:00+00:00
1476	69	2015-04-04 07:00:00+00:00
26555	69	2015-04-04 07:00:00+00:00
4222	2	2015-04-04 07:00:00+00:00
3877	69	2015-04-04 07:00:00+00:00
1491	156	2015-04-04 07:00:00+00:00
31151	19	2015-04-04 07:00:00+00:00
35465	19	2015-04-04 07:00:00+00:00
30799	19	2015-04-04 07:00:00+00:00
13723	50	2015-04-04 07:00:00+00:00
5097	20	2015-04-04 07:00:00+00:00
3037	49	2015-04-04 07:00:00+00:00
33654	94	2015-04-04 07:00:00+00:00
7759	10	2015-04-04 07:00:00+00:00
30867	27	2015-04-04 07:00:00+00:00
26404	22	2015-04-04 07:00:00+00:00
21093	16	2015-04-04 07:00:00+00:00
7759	16	2015-04-04 07:00:00+00:00
33370	123	2015-04-04 07:00:00+00:00
36249	92	2015-04-04 07:00:00+00:00
23568	73	2015-04-04 07:00:00+00:00
35992	10	2015-04-04 07:00:00+00:00
19338	94	2015-04-04 07:00:00+00:00
10748	131	2015-04-04 07:00:00+00:00
26555	7	2015-04-04 07:00:00+00:00
10748	165	2015-04-04 07:00:00+00:00
23568	94	2015-04-04 07:00:00+00:00
5246	75	2015-04-04 07:00:00+00:00
34681	150	2015-04-04 07:00:00+00:00
3247	93	2015-04-04 07:00:00+00:00
3858	100	2015-04-04 07:00:00+00:00
2372	41	2015-04-04 07:00:00+00:00
28356	151	2015-04-04 07:00:00+00:00
7868	151	2015-04-04 07:00:00+00:00
13212	94	2015-04-04 07:00:00+00:00
31040	123	2015-04-04 07:00:00+00:00
3667	30	2015-04-04 07:00:00+00:00
1444	117	2015-04-04 07:00:00+00:00
30867	110	2015-04-04 07:00:00+00:00
1476	100	2015-04-04 07:00:00+00:00
23660	28	2015-04-04 07:00:00+00:00
22100	117	2015-04-04 07:00:00+00:00
35406	100	2015-04-04 07:00:00+00:00
2372	110	2015-04-04 07:00:00+00:00
25256	96	2015-04-05 07:00:00+00:00
9559	68	2015-04-05 07:00:00+00:00
2102	36	2015-04-05 07:00:00+00:00
22985	40	2015-04-05 07:00:00+00:00
16044	5	2015-04-05 07:00:00+00:00
12948	9	2015-04-05 07:00:00+00:00
24224	146	2015-04-05 07:00:00+00:00
27336	110	2015-04-05 07:00:00+00:00
5372	146	2015-04-05 07:00:00+00:00
27466	45	2015-04-05 07:00:00+00:00
3922	12	2015-04-05 07:00:00+00:00
1428	159	2015-04-05 07:00:00+00:00
6549	74	2015-04-05 07:00:00+00:00
24920	62	2015-04-05 07:00:00+00:00
15936	62	2015-04-05 07:00:00+00:00
7290	126	2015-04-05 07:00:00+00:00
3795	19	2015-04-05 07:00:00+00:00
8978	11	2015-04-05 07:00:00+00:00
9593	124	2015-04-05 07:00:00+00:00
30897	59	2015-04-05 07:00:00+00:00
1457	53	2015-04-05 07:00:00+00:00
32470	11	2015-04-05 07:00:00+00:00
28680	51	2015-04-05 07:00:00+00:00
6179	51	2015-04-05 07:00:00+00:00
28132	174	2015-04-05 07:00:00+00:00
26672	19	2015-04-05 07:00:00+00:00
6169	53	2015-04-05 07:00:00+00:00
1240	36	2015-04-05 07:00:00+00:00
7368	1	2015-04-05 07:00:00+00:00
27452	55	2015-04-05 07:00:00+00:00
29670	59	2015-04-05 07:00:00+00:00
33902	17	2015-04-05 07:00:00+00:00
28680	94	2015-04-05 07:00:00+00:00
1611	94	2015-04-05 07:00:00+00:00
1323	99	2015-04-05 07:00:00+00:00
36860	47	2015-04-05 07:00:00+00:00
4283	34	2015-04-05 07:00:00+00:00
8547	99	2015-04-05 07:00:00+00:00
4648	94	2015-04-05 07:00:00+00:00
3734	94	2015-04-05 07:00:00+00:00
24920	6	2015-04-05 07:00:00+00:00
11740	16	2015-04-05 07:00:00+00:00
18229	8	2015-04-05 07:00:00+00:00
2081	90	2015-04-05 07:00:00+00:00
1611	66	2015-04-05 07:00:00+00:00
1750	34	2015-04-05 07:00:00+00:00
23161	51	2015-04-05 07:00:00+00:00
34935	139	2015-04-05 07:00:00+00:00
9454	37	2015-04-05 07:00:00+00:00
20014	20	2015-04-05 07:00:00+00:00
30481	131	2015-04-05 07:00:00+00:00
837	141	2015-04-05 07:00:00+00:00
13208	50	2015-04-05 07:00:00+00:00
9559	77	2015-04-05 07:00:00+00:00
6890	39	2015-04-06 07:00:00+00:00
31251	59	2015-04-06 07:00:00+00:00
22357	34	2015-04-06 07:00:00+00:00
2458	41	2015-04-06 07:00:00+00:00
27600	45	2015-04-06 07:00:00+00:00
32952	51	2015-04-06 07:00:00+00:00
30463	51	2015-04-06 07:00:00+00:00
27837	126	2015-04-06 07:00:00+00:00
8058	127	2015-04-06 07:00:00+00:00
28601	45	2015-04-06 07:00:00+00:00
21787	176	2015-04-06 07:00:00+00:00
18364	120	2015-04-06 07:00:00+00:00
24061	8	2015-04-06 07:00:00+00:00
8058	48	2015-04-06 07:00:00+00:00
32633	19	2015-04-06 07:00:00+00:00
15099	23	2015-04-06 07:00:00+00:00
8127	19	2015-04-06 07:00:00+00:00
24175	123	2015-04-06 07:00:00+00:00
32665	113	2015-04-06 07:00:00+00:00
167	6	2015-04-06 07:00:00+00:00
546	152	2015-04-06 07:00:00+00:00
10434	86	2015-04-06 07:00:00+00:00
2654	73	2015-04-06 07:00:00+00:00
913	65	2015-04-06 07:00:00+00:00
11054	4	2015-04-06 07:00:00+00:00
13143	5	2015-04-06 07:00:00+00:00
10526	94	2015-04-06 07:00:00+00:00
11840	16	2015-04-06 07:00:00+00:00
21217	167	2015-04-06 07:00:00+00:00
29109	56	2015-04-06 07:00:00+00:00
2926	66	2015-04-06 07:00:00+00:00
8517	113	2015-04-06 07:00:00+00:00
19189	7	2015-04-06 07:00:00+00:00
27997	28	2015-04-06 07:00:00+00:00
5202	4	2015-04-06 07:00:00+00:00
28907	129	2015-04-06 07:00:00+00:00
27592	94	2015-04-06 07:00:00+00:00
24837	159	2015-04-06 07:00:00+00:00
1794	88	2015-04-06 07:00:00+00:00
32952	94	2015-04-06 07:00:00+00:00
19576	12	2015-04-06 07:00:00+00:00
14167	46	2015-04-06 07:00:00+00:00
560	142	2015-04-06 07:00:00+00:00
27837	10	2015-04-06 07:00:00+00:00
33202	68	2015-04-06 07:00:00+00:00
21852	113	2015-04-06 07:00:00+00:00
30232	111	2015-04-06 07:00:00+00:00
7523	150	2015-04-07 07:00:00+00:00
32114	20	2015-04-07 07:00:00+00:00
19346	132	2015-04-07 07:00:00+00:00
36207	113	2015-04-07 07:00:00+00:00
27138	120	2015-04-07 07:00:00+00:00
24148	19	2015-04-07 07:00:00+00:00
12732	7	2015-04-07 07:00:00+00:00
9249	19	2015-04-07 07:00:00+00:00
22844	53	2015-04-07 07:00:00+00:00
24067	94	2015-04-07 07:00:00+00:00
11301	70	2015-04-07 07:00:00+00:00
8407	18	2015-04-07 07:00:00+00:00
32265	117	2015-04-07 07:00:00+00:00
29341	62	2015-04-07 07:00:00+00:00
12076	106	2015-04-07 07:00:00+00:00
1104	129	2015-04-07 07:00:00+00:00
25442	10	2015-04-07 07:00:00+00:00
1241	113	2015-04-07 07:00:00+00:00
32114	59	2015-04-07 07:00:00+00:00
22844	65	2015-04-07 07:00:00+00:00
2683	105	2015-04-07 07:00:00+00:00
34511	105	2015-04-07 07:00:00+00:00
1036	46	2015-04-07 07:00:00+00:00
35911	47	2015-04-07 07:00:00+00:00
24666	9	2015-04-07 07:00:00+00:00
2949	1	2015-04-07 07:00:00+00:00
2173	157	2015-04-07 07:00:00+00:00
9752	79	2015-04-07 07:00:00+00:00
22844	100	2015-04-07 07:00:00+00:00
4282	84	2015-04-07 07:00:00+00:00
3847	157	2015-04-07 07:00:00+00:00
33381	26	2015-04-07 07:00:00+00:00
7523	124	2015-04-07 07:00:00+00:00
30731	41	2015-04-07 07:00:00+00:00
5699	48	2015-04-07 07:00:00+00:00
36770	124	2015-04-07 07:00:00+00:00
13740	3	2015-04-07 07:00:00+00:00
3727	116	2015-04-07 07:00:00+00:00
26339	27	2015-04-07 07:00:00+00:00
32577	104	2015-04-08 07:00:00+00:00
2782	110	2015-04-08 07:00:00+00:00
13824	145	2015-04-08 07:00:00+00:00
3587	51	2015-04-08 07:00:00+00:00
20189	31	2015-04-08 07:00:00+00:00
26959	65	2015-04-08 07:00:00+00:00
1530	34	2015-04-08 07:00:00+00:00
24087	151	2015-04-08 07:00:00+00:00
2869	32	2015-04-08 07:00:00+00:00
31349	111	2015-04-08 07:00:00+00:00
21011	12	2015-04-08 07:00:00+00:00
23741	7	2015-04-08 07:00:00+00:00
2826	33	2015-04-08 07:00:00+00:00
1966	6	2015-04-08 07:00:00+00:00
6955	143	2015-04-08 07:00:00+00:00
13774	129	2015-04-08 07:00:00+00:00
1546	48	2015-04-08 07:00:00+00:00
18271	99	2015-04-08 07:00:00+00:00
19190	5	2015-04-08 07:00:00+00:00
20925	111	2015-04-08 07:00:00+00:00
25773	17	2015-04-08 07:00:00+00:00
1538	19	2015-04-08 07:00:00+00:00
36725	19	2015-04-08 07:00:00+00:00
18580	19	2015-04-08 07:00:00+00:00
34788	62	2015-04-08 07:00:00+00:00
2782	19	2015-04-08 07:00:00+00:00
21549	113	2015-04-08 07:00:00+00:00
35959	113	2015-04-08 07:00:00+00:00
3597	120	2015-04-08 07:00:00+00:00
2204	150	2015-04-08 07:00:00+00:00
391	20	2015-04-08 07:00:00+00:00
18580	26	2015-04-08 07:00:00+00:00
30105	54	2015-04-08 07:00:00+00:00
9323	148	2015-04-08 07:00:00+00:00
24087	99	2015-04-08 07:00:00+00:00
9815	3	2015-04-08 07:00:00+00:00
5099	99	2015-04-08 07:00:00+00:00
24333	26	2015-04-08 07:00:00+00:00
12482	15	2015-04-08 07:00:00+00:00
25375	3	2015-04-08 07:00:00+00:00
24904	59	2015-04-08 07:00:00+00:00
1685	127	2015-04-08 07:00:00+00:00
35026	157	2015-04-08 07:00:00+00:00
16346	85	2015-04-08 07:00:00+00:00
3885	11	2015-04-08 07:00:00+00:00
9386	123	2015-04-08 07:00:00+00:00
25329	83	2015-04-08 07:00:00+00:00
3528	112	2015-04-08 07:00:00+00:00
36199	59	2015-04-08 07:00:00+00:00
23513	47	2015-04-09 07:00:00+00:00
8416	120	2015-04-09 07:00:00+00:00
32847	48	2015-04-09 07:00:00+00:00
15629	32	2015-04-09 07:00:00+00:00
28022	48	2015-04-09 07:00:00+00:00
5975	47	2015-04-09 07:00:00+00:00
2429	37	2015-04-09 07:00:00+00:00
2530	175	2015-04-09 07:00:00+00:00
3948	90	2015-04-09 07:00:00+00:00
23675	62	2015-04-09 07:00:00+00:00
28836	62	2015-04-09 07:00:00+00:00
34642	18	2015-04-09 07:00:00+00:00
19943	15	2015-04-09 07:00:00+00:00
929	90	2015-04-09 07:00:00+00:00
2894	83	2015-04-09 07:00:00+00:00
2483	5	2015-04-09 07:00:00+00:00
20949	88	2015-04-09 07:00:00+00:00
33409	145	2015-04-09 07:00:00+00:00
1054	145	2015-04-09 07:00:00+00:00
15202	151	2015-04-09 07:00:00+00:00
22433	17	2015-04-09 07:00:00+00:00
34642	10	2015-04-09 07:00:00+00:00
10184	10	2015-04-09 07:00:00+00:00
3735	16	2015-04-09 07:00:00+00:00
7139	139	2015-04-09 07:00:00+00:00
2855	123	2015-04-09 07:00:00+00:00
21783	16	2015-04-09 07:00:00+00:00
3730	16	2015-04-09 07:00:00+00:00
29358	136	2015-04-09 07:00:00+00:00
28778	1	2015-04-09 07:00:00+00:00
36482	36	2015-04-09 07:00:00+00:00
4299	70	2015-04-09 07:00:00+00:00
5586	113	2015-04-09 07:00:00+00:00
34561	53	2015-04-09 07:00:00+00:00
2362	59	2015-04-09 07:00:00+00:00
18880	131	2015-04-09 07:00:00+00:00
35457	59	2015-04-09 07:00:00+00:00
31888	39	2015-04-09 07:00:00+00:00
26620	60	2015-04-09 07:00:00+00:00
32847	128	2015-04-09 07:00:00+00:00
21972	128	2015-04-09 07:00:00+00:00
21896	33	2015-04-09 07:00:00+00:00
3056	63	2015-04-09 07:00:00+00:00
25075	16	2015-04-09 07:00:00+00:00
21896	49	2015-04-09 07:00:00+00:00
29561	144	2015-04-09 07:00:00+00:00
4270	51	2015-04-09 07:00:00+00:00
15756	152	2015-04-09 07:00:00+00:00
4584	149	2015-04-09 07:00:00+00:00
18880	4	2015-04-09 07:00:00+00:00
5975	19	2015-04-09 07:00:00+00:00
15629	114	2015-04-09 07:00:00+00:00
23357	1	2015-04-10 07:00:00+00:00
696	1	2015-04-10 07:00:00+00:00
14585	105	2015-04-10 07:00:00+00:00
3959	131	2015-04-10 07:00:00+00:00
26985	112	2015-04-10 07:00:00+00:00
25408	151	2015-04-10 07:00:00+00:00
33398	100	2015-04-10 07:00:00+00:00
2530	95	2015-04-10 07:00:00+00:00
27240	96	2015-04-10 07:00:00+00:00
328	68	2015-04-10 07:00:00+00:00
26604	128	2015-04-10 07:00:00+00:00
1444	48	2015-04-10 07:00:00+00:00
3384	144	2015-04-10 07:00:00+00:00
27004	144	2015-04-10 07:00:00+00:00
7222	63	2015-04-10 07:00:00+00:00
32859	59	2015-04-10 07:00:00+00:00
28750	59	2015-04-10 07:00:00+00:00
12771	27	2015-04-10 07:00:00+00:00
12822	121	2015-04-10 07:00:00+00:00
26604	40	2015-04-10 07:00:00+00:00
6718	8	2015-04-10 07:00:00+00:00
23066	8	2015-04-10 07:00:00+00:00
28403	65	2015-04-10 07:00:00+00:00
2530	146	2015-04-10 07:00:00+00:00
19616	136	2015-04-10 07:00:00+00:00
29792	77	2015-04-10 07:00:00+00:00
404	58	2015-04-10 07:00:00+00:00
3698	76	2015-04-10 07:00:00+00:00
36051	77	2015-04-10 07:00:00+00:00
34061	62	2015-04-10 07:00:00+00:00
33623	116	2015-04-10 07:00:00+00:00
2458	94	2015-04-10 07:00:00+00:00
27004	95	2015-04-10 07:00:00+00:00
4950	85	2015-04-10 07:00:00+00:00
36583	120	2015-04-10 07:00:00+00:00
21256	122	2015-04-10 07:00:00+00:00
14559	132	2015-04-10 07:00:00+00:00
3959	37	2015-04-10 07:00:00+00:00
27240	122	2015-04-10 07:00:00+00:00
12791	16	2015-04-10 07:00:00+00:00
13175	16	2015-04-10 07:00:00+00:00
26585	16	2015-04-10 07:00:00+00:00
6718	53	2015-04-10 07:00:00+00:00
1058	4	2015-04-10 07:00:00+00:00
12771	4	2015-04-10 07:00:00+00:00
2530	78	2015-04-10 07:00:00+00:00
1444	33	2015-04-10 07:00:00+00:00
9830	36	2015-04-10 07:00:00+00:00
22589	70	2015-04-10 07:00:00+00:00
6915	95	2015-04-10 07:00:00+00:00
5326	26	2015-04-10 07:00:00+00:00
14001	19	2015-04-10 07:00:00+00:00
35335	19	2015-04-10 07:00:00+00:00
10247	99	2015-04-10 07:00:00+00:00
6915	70	2015-04-10 07:00:00+00:00
12822	3	2015-04-10 07:00:00+00:00
28994	19	2015-04-10 07:00:00+00:00
1444	150	2015-04-10 07:00:00+00:00
3933	150	2015-04-10 07:00:00+00:00
26969	147	2015-04-10 07:00:00+00:00
2816	113	2015-04-10 07:00:00+00:00
23066	113	2015-04-10 07:00:00+00:00
13971	81	2015-04-10 07:00:00+00:00
696	150	2015-04-10 07:00:00+00:00
36718	62	2015-04-11 07:00:00+00:00
6718	176	2015-04-11 07:00:00+00:00
21835	26	2015-04-11 07:00:00+00:00
8896	26	2015-04-11 07:00:00+00:00
4889	151	2015-04-11 07:00:00+00:00
10994	58	2015-04-11 07:00:00+00:00
21835	35	2015-04-11 07:00:00+00:00
8881	110	2015-04-11 07:00:00+00:00
32824	145	2015-04-11 07:00:00+00:00
30238	59	2015-04-11 07:00:00+00:00
35222	127	2015-04-11 07:00:00+00:00
15509	16	2015-04-11 07:00:00+00:00
9320	16	2015-04-11 07:00:00+00:00
21835	40	2015-04-11 07:00:00+00:00
2840	81	2015-04-11 07:00:00+00:00
1058	3	2015-04-11 07:00:00+00:00
2991	31	2015-04-11 07:00:00+00:00
15349	23	2015-04-11 07:00:00+00:00
12824	40	2015-04-11 07:00:00+00:00
1054	18	2015-04-11 07:00:00+00:00
7195	48	2015-04-11 07:00:00+00:00
4227	62	2015-04-11 07:00:00+00:00
9048	114	2015-04-11 07:00:00+00:00
26070	69	2015-04-11 07:00:00+00:00
27158	80	2015-04-11 07:00:00+00:00
2991	39	2015-04-11 07:00:00+00:00
22965	7	2015-04-11 07:00:00+00:00
1079	113	2015-04-11 07:00:00+00:00
16270	9	2015-04-11 07:00:00+00:00
6549	95	2015-04-11 07:00:00+00:00
30452	15	2015-04-11 07:00:00+00:00
34380	115	2015-04-11 07:00:00+00:00
4648	95	2015-04-11 07:00:00+00:00
11392	120	2015-04-11 07:00:00+00:00
19761	7	2015-04-11 07:00:00+00:00
30238	7	2015-04-11 07:00:00+00:00
13420	7	2015-04-11 07:00:00+00:00
4227	53	2015-04-11 07:00:00+00:00
27254	10	2015-04-11 07:00:00+00:00
5879	78	2015-04-11 07:00:00+00:00
28386	94	2015-04-11 07:00:00+00:00
19778	103	2015-04-11 07:00:00+00:00
1689	51	2015-04-11 07:00:00+00:00
20898	19	2015-04-11 07:00:00+00:00
23859	48	2015-04-11 07:00:00+00:00
36718	130	2015-04-11 07:00:00+00:00
35802	19	2015-04-11 07:00:00+00:00
25588	41	2015-04-11 07:00:00+00:00
27309	51	2015-04-11 07:00:00+00:00
9924	49	2015-04-11 07:00:00+00:00
23859	139	2015-04-11 07:00:00+00:00
3667	63	2015-04-11 07:00:00+00:00
35222	94	2015-04-11 07:00:00+00:00
4425	1	2015-04-12 07:00:00+00:00
2493	68	2015-04-12 07:00:00+00:00
17004	16	2015-04-12 07:00:00+00:00
8501	83	2015-04-12 07:00:00+00:00
30281	151	2015-04-12 07:00:00+00:00
2630	56	2015-04-12 07:00:00+00:00
